RecordID,Timestamp,RequestsIn Last Minute,ActiveVMs,AvgCPU%,AvgQueueLength,VMProvisioningDelay (s),Notes
2848,21/10/2025 23:27,1074,10,39.1,1.3,0,Scale-in
2849,21/10/2025 23:28,1109,10,44.4,1.8,0,Normal load
2850,21/10/2025 23:29,1119,10,44.8,1.8,0,Normal load
2851,21/10/2025 23:30,1118,10,44.7,1.8,0,Normal load
2852,21/10/2025 23:31,1325,10,53,3,0,Normal load
2853,21/10/2025 23:32,1034,10,41.4,1.5,0,Normal load
2854,21/10/2025 23:33,1233,10,49.3,2.4,0,Normal load
2855,21/10/2025 23:34,1383,10,55.3,3.4,0,Normal load
2856,21/10/2025 23:35,1123,10,44.9,1.8,0,Normal load
2857,21/10/2025 23:36,2731,10,100,50,60,Scale-out triggered
2858,21/10/2025 23:37,1165,10,46.6,2,60,Provisioning new VM
2859,21/10/2025 23:38,1377,10,55.1,3.4,60,Provisioning new VM
2860,21/10/2025 23:39,1229,10,49.2,2.4,60,Provisioning new VM
2861,21/10/2025 23:40,1120,11,44.8,1.8,0,New VM active
2862,21/10/2025 23:41,1273,11,46.3,2,0,Normal load
2863,21/10/2025 23:42,1035,10,37.6,1.1,0,Scale-in
2864,21/10/2025 23:43,1302,10,52.1,2.8,0,Normal load
2865,21/10/2025 23:44,1261,10,50.4,2.6,0,Normal load
2866,21/10/2025 23:45,1154,10,46.2,2,0,Normal load
2867,21/10/2025 23:46,1074,10,43,1.6,0,Normal load
2868,21/10/2025 23:47,2667,10,100,50,60,Scale-out triggered
2869,21/10/2025 23:48,1280,10,51.2,2.7,60,Provisioning new VM
2870,21/10/2025 23:49,1384,10,55.4,3.4,60,Provisioning new VM
2871,21/10/2025 23:50,1104,10,44.2,1.7,60,Provisioning new VM
2872,21/10/2025 23:51,1269,11,50.8,2.6,0,New VM active
2873,21/10/2025 23:52,887,10,32.3,0.8,0,Scale-in
2874,21/10/2025 23:53,1112,10,44.5,1.8,0,Normal load
2875,21/10/2025 23:54,2988,10,100,50,60,Scale-out triggered
2876,21/10/2025 23:55,1064,10,42.6,1.6,60,Provisioning new VM
2877,21/10/2025 23:56,1060,10,42.4,1.6,60,Provisioning new VM
2878,21/10/2025 23:57,1100,10,44,1.7,60,Provisioning new VM
2879,21/10/2025 23:58,1244,11,49.8,2.5,0,New VM active
2880,21/10/2025 23:59,1172,11,42.6,1.6,0,Normal load
2881,22/10/2025 00:00,864,10,31.4,0.7,0,Scale-in
2882,22/10/2025 00:01,882,9,35.3,1,0,Scale-in
2883,22/10/2025 00:02,1109,9,49.3,2.4,0,Normal load
2884,22/10/2025 00:03,1269,9,56.4,3.6,0,Normal load
2885,22/10/2025 00:04,800,8,35.6,1,0,Scale-in
2886,22/10/2025 00:05,1125,8,56.2,3.6,0,Normal load
2887,22/10/2025 00:06,1121,8,56,3.6,0,Normal load
2888,22/10/2025 00:07,1408,8,70.4,8.4,60,Scale-out triggered
2889,22/10/2025 00:08,1142,8,57.1,3.8,60,Provisioning new VM
2890,22/10/2025 00:09,1257,8,62.8,5.3,60,Provisioning new VM
2891,22/10/2025 00:10,1221,8,61,4.8,60,Provisioning new VM
2892,22/10/2025 00:11,880,9,44,1.7,0,New VM active
2893,22/10/2025 00:12,1315,9,58.4,4.1,0,Normal load
2894,22/10/2025 00:13,1232,9,54.8,3.3,0,Normal load
2895,22/10/2025 00:14,1276,9,56.7,3.7,0,Normal load
2896,22/10/2025 00:15,1600,9,71.1,8.8,60,Scale-out triggered
2897,22/10/2025 00:16,887,9,39.4,1.3,60,Provisioning new VM
2898,22/10/2025 00:17,1459,9,64.8,6,60,Provisioning new VM; Network event
2899,22/10/2025 00:18,2892,9,100,50,60,Provisioning new VM
2900,22/10/2025 00:19,1243,10,55.2,3.4,0,New VM active
2901,22/10/2025 00:20,1193,10,47.7,2.2,0,Normal load
2902,22/10/2025 00:21,2841,10,100,50,60,Scale-out triggered
2903,22/10/2025 00:22,1115,10,44.6,1.8,60,Provisioning new VM
2904,22/10/2025 00:23,1249,10,50,2.5,60,Provisioning new VM
2905,22/10/2025 00:24,972,10,38.9,1.2,60,Provisioning new VM
2906,22/10/2025 00:25,1313,11,52.5,2.9,0,New VM active
2907,22/10/2025 00:26,2844,11,100,50,60,Scale-out triggered
2908,22/10/2025 00:27,1030,11,37.5,1.1,60,Provisioning new VM
2909,22/10/2025 00:28,1132,11,41.2,1.4,60,Provisioning new VM
2910,22/10/2025 00:29,1389,11,50.5,2.6,60,Provisioning new VM
2911,22/10/2025 00:30,1120,12,40.7,1.4,0,New VM active
2912,22/10/2025 00:31,1254,12,41.8,1.5,0,Normal load
2913,22/10/2025 00:32,1090,11,36.3,1,0,Scale-in
2914,22/10/2025 00:33,1314,11,47.8,2.2,0,Normal load
2915,22/10/2025 00:34,1303,11,47.4,2.1,0,Normal load
2916,22/10/2025 00:35,1477,11,53.7,3.1,0,Normal load
2917,22/10/2025 00:36,1174,11,42.7,1.6,0,Normal load
2918,22/10/2025 00:37,1300,11,47.3,2.1,0,Normal load
2919,22/10/2025 00:38,1215,11,44.2,1.7,0,Normal load
2920,22/10/2025 00:39,1394,11,50.7,2.6,0,Normal load
2921,22/10/2025 00:40,546,10,19.9,0.2,0,Scale-in
2922,22/10/2025 00:41,1312,10,52.5,2.9,0,Normal load
2923,22/10/2025 00:42,1171,10,46.8,2.1,0,Normal load
2924,22/10/2025 00:43,1190,10,47.6,2.2,0,Normal load
2925,22/10/2025 00:44,3034,10,100,50,60,Scale-out triggered
2926,22/10/2025 00:45,1238,10,49.5,2.4,60,Provisioning new VM
2927,22/10/2025 00:46,1183,10,47.3,2.1,60,Provisioning new VM
2928,22/10/2025 00:47,1232,10,49.3,2.4,60,Provisioning new VM
2929,22/10/2025 00:48,3592,11,100,50,0,New VM active
2930,22/10/2025 00:49,1348,11,49,2.4,0,Normal load
2931,22/10/2025 00:50,1330,11,48.4,2.3,0,Normal load
2932,22/10/2025 00:51,2829,11,100,50,60,Scale-out triggered
2933,22/10/2025 00:52,1067,11,38.8,1.2,60,Provisioning new VM
2934,22/10/2025 00:53,1343,11,48.8,2.3,60,Provisioning new VM
2935,22/10/2025 00:54,1331,11,48.4,2.3,60,Provisioning new VM
2936,22/10/2025 00:55,3552,12,100,50,0,New VM active
2937,22/10/2025 00:56,1109,11,37,1.1,0,Scale-in
2938,22/10/2025 00:57,583,10,21.2,0.3,0,Scale-in
2939,22/10/2025 00:58,954,9,38.2,1.2,0,Scale-in
2940,22/10/2025 00:59,1141,9,50.7,2.6,0,Normal load
2941,22/10/2025 01:00,675,8,30,0.6,0,Scale-in
2942,22/10/2025 01:01,1130,8,56.5,3.7,0,Normal load
2943,22/10/2025 01:02,1296,8,64.8,6,0,Normal load
2944,22/10/2025 01:03,1171,8,58.6,4.1,0,Normal load
2945,22/10/2025 01:04,1249,8,62.4,5.2,0,Normal load
2946,22/10/2025 01:05,1028,8,51.4,2.7,0,Normal load
2947,22/10/2025 01:06,1213,8,60.6,4.7,0,Normal load
2948,22/10/2025 01:07,800,8,40,1.3,0,Normal load
2949,22/10/2025 01:08,1172,8,58.6,4.1,0,Normal load
2950,22/10/2025 01:09,955,8,47.8,2.2,0,Normal load
2951,22/10/2025 01:10,690,7,34.5,0.9,0,Scale-in
2952,22/10/2025 01:11,1317,7,75.3,11.4,60,Scale-out triggered
2953,22/10/2025 01:12,1270,7,72.6,9.6,60,Provisioning new VM
2954,22/10/2025 01:13,1428,7,81.6,18.1,60,Provisioning new VM
2955,22/10/2025 01:14,1058,7,60.5,4.6,60,Provisioning new VM
2956,22/10/2025 01:15,1462,8,83.5,21.2,0,New VM active
2957,22/10/2025 01:16,1340,8,67,6.8,0,Normal load
2958,22/10/2025 01:17,2911,8,100,50,60,Scale-out triggered
2959,22/10/2025 01:18,685,8,34.2,0.9,60,Provisioning new VM
2960,22/10/2025 01:19,1034,8,51.7,2.8,60,Provisioning new VM
2961,22/10/2025 01:20,2691,8,100,50,60,Provisioning new VM
2962,22/10/2025 01:21,1109,9,55.4,3.5,0,New VM active
2963,22/10/2025 01:22,1121,9,49.8,2.5,0,Normal load
2964,22/10/2025 01:23,2604,9,100,50,60,Scale-out triggered
2965,22/10/2025 01:24,1383,9,61.5,4.9,60,Provisioning new VM
2966,22/10/2025 01:25,1161,9,51.6,2.8,60,Provisioning new VM
2967,22/10/2025 01:26,1253,9,55.7,3.5,60,Provisioning new VM
2968,22/10/2025 01:27,1114,10,49.5,2.4,0,New VM active
2969,22/10/2025 01:28,927,9,37.1,1.1,0,Scale-in
2970,22/10/2025 01:29,1241,9,55.2,3.4,0,Normal load
2971,22/10/2025 01:30,457,8,20.3,0.3,0,Scale-in
2972,22/10/2025 01:31,1190,8,59.5,4.4,0,Normal load
2973,22/10/2025 01:32,995,8,49.8,2.5,0,Normal load
2974,22/10/2025 01:33,1498,8,74.9,11.2,60,Scale-out triggered
2975,22/10/2025 01:34,1337,8,66.8,6.7,60,Provisioning new VM
2976,22/10/2025 01:35,1216,8,60.8,4.7,60,Provisioning new VM
2977,22/10/2025 01:36,1390,8,69.5,7.9,60,Provisioning new VM
2978,22/10/2025 01:37,2683,9,100,50,0,New VM active
2979,22/10/2025 01:38,3204,9,100,50,60,Scale-out triggered
2980,22/10/2025 01:39,1230,9,54.7,3.3,60,Provisioning new VM
2981,22/10/2025 01:40,3099,9,100,50,60,Provisioning new VM
2982,22/10/2025 01:41,1391,9,61.8,5,60,Provisioning new VM
2983,22/10/2025 01:42,1310,10,58.2,4.1,0,New VM active
2984,22/10/2025 01:43,1243,10,49.7,2.5,0,Normal load
2985,22/10/2025 01:44,952,9,38.1,1.2,0,Scale-in
2986,22/10/2025 01:45,1056,9,46.9,2.1,0,Normal load
2987,22/10/2025 01:46,1182,9,52.5,2.9,0,Normal load
2988,22/10/2025 01:47,1214,9,54,3.2,0,Normal load
2989,22/10/2025 01:48,515,8,22.9,0.3,0,Scale-in
2990,22/10/2025 01:49,1562,8,78.1,13.9,60,Scale-out triggered
2991,22/10/2025 01:50,1427,8,71.4,8.9,60,Provisioning new VM
2992,22/10/2025 01:51,1290,8,64.5,5.9,60,Provisioning new VM
2993,22/10/2025 01:52,1211,8,60.6,4.6,60,Provisioning new VM
2994,22/10/2025 01:53,1168,9,58.4,4.1,0,New VM active
2995,22/10/2025 01:54,1057,9,47,2.1,0,Normal load
2996,22/10/2025 01:55,1212,9,53.9,3.1,0,Normal load
2997,22/10/2025 01:56,1239,9,55.1,3.4,0,Normal load
2998,22/10/2025 01:57,1014,9,45.1,1.8,0,Normal load
2999,22/10/2025 01:58,1250,9,55.6,3.5,0,Normal load
3000,22/10/2025 01:59,1177,9,52.3,2.9,0,Normal load
3001,22/10/2025 02:00,914,9,40.6,1.4,0,Normal load
